firm_id,city_id,industry_id,size_class,employees,revenue_million,profit_million,profit_margin,tfp,agglomeration_spillover,export_ratio,rd_ratio,supply_chain_distance,age,city_population
1257,153,9,large,247,0.02,0.0,0.128,0.684,0.163,0.115,0.029,73.8,12,187.21
1258,125,16,micro,35,0.0,0.0,0.398,1.509,0.318,0.19,0.042,25.0,11,1326.71
1259,9,15,micro,3,0.0,0.0,0.078,0.989,0.163,0.081,0.022,70.5,11,255.33
1260,65,5,micro,41,0.0,0.0,0.259,0.849,0.244,0.171,0.029,61.8,12,576.08
1261,148,10,small,29,0.0,0.0,0.402,0.749,0.129,0.054,0.024,10.2,2,250.12
1262,91,15,micro,21,0.0,0.0,0.448,1.854,0.163,0.052,0.029,2.5,4,390.98
1263,73,5,small,22,0.0,0.0,0.364,0.83,0.21,0.177,0.03,63.7,12,709.56
1264,22,7,small,30,0.0,0.0,0.192,0.621,0.163,0.191,0.03,54.6,3,158.78
1265,11,1,small,48,0.0,0.0,0.104,0.851,0.129,0.034,0.06,129.8,28,93.16
1266,54,2,small,110,0.01,0.0,0.378,1.245,0.163,0.152,0.056,23.1,6,416.13
1267,167,12,small,4,0.0,0.0,0.093,0.948,0.244,0.233,0.04,53.2,11,989.1
1268,136,9,micro,3,0.0,0.0,0.148,0.693,0.129,0.026,0.021,19.8,7,67.81
1269,76,3,micro,12,0.0,0.0,0.329,0.746,0.129,0.107,0.067,44.0,21,161.91
1270,8,0,small,13,0.0,0.0,0.447,0.693,0.129,0.104,0.059,66.0,2,92.81
1271,47,3,medium,121,0.01,0.0,0.437,1.413,0.228,0.135,0.07,9.5,4,427.14
1272,106,14,small,7,0.0,0.0,0.245,0.736,0.244,0.073,0.04,288.2,21,978.66
1273,34,1,medium,9,0.0,0.0,0.202,0.838,0.244,0.162,0.063,14.7,6,337.83
1274,157,8,large,218,0.02,0.01,0.277,1.036,0.189,0.106,0.013,18.6,1,238.37
1275,162,4,medium,10,0.0,0.0,0.091,1.7,0.189,0.035,0.066,15.4,16,472.76
1276,31,10,small,2,0.0,0.0,0.141,1.279,0.27,0.141,0.023,19.0,17,946.03
1277,153,10,small,26,0.0,0.0,0.153,1.7,0.129,0.041,0.021,18.1,21,187.21
1278,113,19,micro,15,0.0,0.0,0.356,2.898,0.31,0.198,0.03,26.6,10,1742.79
1279,186,15,medium,85,0.0,0.0,0.072,0.769,0.163,0.208,0.016,48.2,2,238.23
1280,162,18,small,12,0.0,0.0,0.31,1.031,0.129,0.189,0.027,11.9,6,472.76
1281,124,11,medium,22,0.0,0.0,0.698,1.176,0.129,0.134,0.029,45.8,1,266.9
1282,125,14,large,601,0.04,0.01,0.15,1.103,0.301,0.165,0.037,26.9,3,1326.71
1283,43,17,small,24,0.0,0.0,0.04,1.108,0.163,0.087,0.016,28.7,2,109.83
1284,179,0,medium,91,0.01,0.0,0.14,2.014,0.31,0.192,0.078,6.9,9,1808.04
1285,120,18,micro,13,0.0,0.0,0.301,1.182,0.189,0.039,0.024,76.9,11,327.35
1286,122,4,small,10,0.0,0.0,0.23,1.089,0.163,0.209,0.063,11.0,39,603.53
1287,122,14,small,43,0.0,0.0,0.076,0.641,0.189,0.14,0.026,4.2,1,603.53
1288,67,15,small,24,0.0,0.0,0.421,0.786,0.163,0.04,0.015,132.8,1,404.86
1289,166,2,medium,638,0.04,0.01,0.351,1.037,0.244,0.13,0.055,25.6,8,337.67
1290,175,19,medium,227,0.01,0.0,0.312,0.591,0.189,0.111,0.029,33.0,16,339.4
1291,69,18,micro,51,0.01,0.0,0.127,0.98,0.129,0.063,0.031,9.0,25,77.86
1292,106,13,large,201,0.01,0.0,0.158,0.972,0.292,0.063,0.035,168.8,16,978.66
1293,44,3,small,8,0.0,0.0,0.186,0.708,0.129,0.037,0.058,55.5,8,33.83
1294,59,11,small,26,0.0,0.0,0.198,0.777,0.228,0.034,0.015,0.4,5,393.68
1295,75,6,small,118,0.02,0.0,0.13,1.672,0.21,0.081,0.033,175.7,10,337.61
1296,179,18,small,58,0.0,0.0,0.422,1.068,0.301,0.152,0.046,90.0,2,1808.04
1297,125,8,micro,10,0.0,0.0,0.213,1.342,0.282,0.087,0.04,7.2,13,1326.71
1298,124,13,micro,17,0.0,0.0,0.281,1.667,0.189,0.066,0.029,49.9,5,266.9
1299,181,12,micro,28,0.0,0.0,0.374,1.37,0.129,0.044,0.028,9.8,3,62.98
1300,163,5,small,70,0.0,0.0,0.38,0.863,0.163,0.027,0.012,69.4,40,65.32
1301,3,10,micro,21,0.0,0.0,0.324,0.948,0.228,0.086,0.026,28.4,9,680.64
1302,31,8,small,30,0.0,0.0,0.091,0.867,0.258,0.14,0.029,23.3,3,946.03
1303,61,7,medium,215,0.0,0.0,0.167,0.36,0.129,0.166,0.015,38.0,4,123.27
1304,71,17,medium,7,0.0,0.0,0.277,1.531,0.282,0.212,0.034,112.5,19,690.93
1305,167,2,micro,2,0.0,0.0,0.217,0.814,0.21,0.098,0.067,48.0,5,989.1
1306,159,8,small,37,0.0,0.0,0.617,1.041,0.163,0.159,0.026,21.1,1,286.16
1307,32,0,micro,5,0.0,0.0,0.318,0.766,0.163,0.06,0.071,54.7,1,146.42
1308,114,5,small,28,0.0,0.0,0.288,1.221,0.189,0.181,0.028,67.2,31,122.44
1309,25,12,micro,17,0.0,0.0,0.508,1.41,0.189,0.146,0.025,13.0,19,165.82
1310,41,1,large,41,0.0,0.0,0.351,1.0,0.129,0.018,0.063,19.4,50,176.16
1311,59,5,small,83,0.01,0.0,0.341,1.211,0.129,0.132,0.03,2.9,1,393.68
1312,179,17,large,339,0.01,0.0,0.253,0.683,0.292,0.227,0.046,47.1,14,1808.04
1313,82,13,medium,79,0.0,0.0,0.403,0.695,0.163,0.065,0.025,38.7,17,650.6
1314,179,1,small,21,0.0,0.0,0.482,1.539,0.352,0.251,0.083,72.2,9,1808.04
1315,156,19,micro,23,0.0,0.0,0.712,0.659,0.228,0.077,0.034,25.8,8,958.89
1316,156,18,large,370,0.04,0.02,0.573,0.935,0.228,0.231,0.033,8.9,12,958.89
1317,165,2,small,18,0.0,0.0,0.209,1.118,0.129,0.079,0.061,49.5,35,224.25
1318,20,18,small,60,0.0,0.0,0.2,1.021,0.228,0.115,0.029,163.0,1,642.68
1319,167,10,micro,3,0.0,0.0,0.271,1.21,0.301,0.211,0.04,26.2,7,989.1
1320,64,18,micro,6,0.0,0.0,0.151,1.173,0.163,0.019,0.014,38.6,1,334.46
1321,193,19,medium,117,0.01,0.0,0.21,1.159,0.163,0.156,0.016,5.1,23,42.7
1322,173,13,small,3,0.0,0.0,0.365,1.104,0.129,0.124,0.023,2.7,28,208.75
1323,198,5,large,502,0.03,0.0,0.028,0.88,0.163,0.029,0.016,6.9,7,157.31
1324,179,18,small,10,0.0,0.0,0.417,1.392,0.301,0.206,0.035,91.1,27,1808.04
1325,82,11,micro,12,0.0,0.0,0.704,1.162,0.244,0.178,0.018,4.5,2,650.6
1326,180,6,small,8,0.0,0.0,0.314,1.01,0.189,0.122,0.028,158.7,1,277.46
1327,73,9,small,32,0.0,0.0,0.325,1.072,0.27,0.224,0.02,27.9,9,709.56
1328,135,8,micro,13,0.0,0.0,0.212,1.086,0.163,0.143,0.03,10.2,13,699.2
1329,167,18,small,125,0.01,0.0,0.154,1.43,0.189,0.155,0.032,15.3,9,989.1
1330,86,16,medium,52,0.0,0.0,0.241,1.017,0.189,0.163,0.02,26.1,2,370.7
1331,52,0,micro,42,0.01,0.0,0.132,1.64,0.163,0.115,0.065,29.2,16,75.42
1332,179,0,micro,1,0.0,0.0,0.078,1.017,0.31,0.1,0.081,88.2,16,1808.04
1333,22,1,small,23,0.0,0.0,0.184,0.978,0.163,0.177,0.063,107.7,9,158.78
1334,82,12,small,12,0.0,0.0,0.28,1.058,0.189,0.095,0.028,38.1,3,650.6
1335,116,16,medium,199,0.01,0.0,0.394,0.822,0.129,0.088,0.031,14.1,3,143.35
1336,165,10,medium,23,0.0,0.0,0.479,0.887,0.163,0.171,0.022,30.1,2,224.25
1337,177,10,micro,2,0.0,0.0,0.034,0.981,0.228,0.184,0.027,52.2,6,634.94
1338,113,4,micro,7,0.0,0.0,0.538,2.138,0.326,0.241,0.074,35.2,13,1742.79
1339,122,9,micro,20,0.0,0.0,0.293,1.089,0.258,0.105,0.031,61.3,9,603.53
1340,174,5,medium,227,0.0,0.0,0.076,0.815,0.129,0.184,0.019,49.7,5,195.72
1341,108,5,large,585,0.02,0.01,0.322,0.852,0.129,0.043,0.018,19.9,6,192.01
1342,119,7,micro,16,0.0,0.0,0.168,0.739,0.21,0.198,0.017,149.9,24,314.8
1343,3,0,micro,7,0.0,0.0,0.328,1.292,0.228,0.206,0.069,2.2,6,680.64
1344,183,19,small,17,0.0,0.0,0.244,1.216,0.228,0.137,0.029,28.8,2,240.44
1345,121,18,large,199,0.02,0.01,0.346,1.236,0.129,0.084,0.02,24.6,22,59.78
1346,153,15,micro,7,0.0,0.0,0.235,0.928,0.129,0.153,0.026,48.6,15,187.21
1347,62,11,medium,52,0.0,0.0,0.194,0.966,0.129,0.128,0.023,43.0,1,49.09
1348,135,16,medium,59,0.01,0.0,0.408,1.13,0.189,0.081,0.022,27.1,2,699.2
1349,106,19,small,84,0.0,0.0,0.274,0.883,0.282,0.117,0.035,19.6,11,978.66
1350,27,5,small,14,0.0,0.0,0.054,1.104,0.129,0.124,0.025,6.4,2,216.09
1351,167,7,small,3,0.0,0.0,0.34,0.854,0.282,0.117,0.03,36.1,13,989.1
1352,167,14,micro,3,0.0,0.0,0.396,0.534,0.258,0.069,0.032,182.2,15,989.1
1353,9,12,small,3,0.0,0.0,0.376,1.18,0.129,0.053,0.03,106.4,13,255.33
1354,89,16,medium,107,0.0,0.0,0.353,0.801,0.129,0.04,0.021,14.3,27,247.96
1355,67,6,micro,5,0.0,0.0,0.395,1.044,0.163,0.073,0.033,137.5,5,404.86
1356,113,6,small,3,0.0,0.0,0.098,1.468,0.31,0.194,0.032,37.1,11,1742.79
1357,113,11,small,22,0.0,0.0,0.196,0.888,0.378,0.193,0.036,0.5,7,1742.79
1358,135,2,micro,4,0.0,0.0,0.523,1.119,0.292,0.133,0.07,149.6,15,699.2
1359,61,0,large,181,0.01,0.0,0.099,0.755,0.129,0.166,0.066,56.9,30,123.27
1360,55,4,micro,24,0.0,0.0,0.359,1.141,0.189,0.088,0.068,19.1,17,376.64
1361,151,3,medium,187,0.01,0.0,0.035,1.629,0.163,0.191,0.072,7.4,4,209.86
1362,191,0,medium,227,0.01,0.0,0.207,0.884,0.189,0.186,0.062,6.6,1,349.46
1363,181,15,medium,8,0.0,0.0,0.122,1.066,0.129,0.013,0.028,172.7,22,62.98
1364,164,10,small,63,0.01,0.0,0.229,1.227,0.21,0.089,0.017,364.6,2,388.92
1365,9,13,micro,13,0.0,0.0,0.258,1.144,0.189,0.156,0.032,66.8,7,255.33
1366,59,3,micro,6,0.0,0.0,0.146,0.806,0.163,0.149,0.058,36.9,3,393.68
1367,141,5,large,29,0.0,0.0,0.35,0.969,0.189,0.156,0.032,15.1,3,548.48
1368,71,1,small,91,0.01,0.0,0.026,1.062,0.244,0.131,0.069,24.0,16,690.93
1369,90,19,micro,35,0.0,0.0,0.021,0.841,0.189,0.096,0.027,0.5,10,163.54
1370,184,2,large,26,0.0,0.0,0.42,1.366,0.129,0.032,0.053,16.2,2,118.69
1371,20,1,medium,51,0.01,0.0,0.206,0.971,0.189,0.176,0.068,50.9,6,642.68
1372,175,12,micro,15,0.0,0.0,0.193,0.745,0.228,0.145,0.023,2.2,7,339.4
1373,6,6,small,32,0.0,0.0,0.245,1.609,0.244,0.134,0.019,53.6,15,719.97
1374,75,17,micro,10,0.0,0.0,0.467,0.7,0.129,0.187,0.017,49.6,19,337.61
1375,119,16,small,18,0.0,0.0,0.207,1.661,0.21,0.051,0.033,7.7,8,314.8
1376,82,17,micro,13,0.0,0.0,0.17,1.115,0.244,0.185,0.036,106.9,12,650.6
1377,185,14,micro,5,0.0,0.0,0.355,1.117,0.129,0.065,0.021,77.7,8,303.08
1378,113,2,small,54,0.0,0.0,0.519,1.002,0.387,0.1,0.086,2.8,16,1742.79
1379,156,1,small,19,0.0,0.0,0.229,1.453,0.292,0.066,0.065,1.5,9,958.89
1380,145,1,medium,34,0.0,0.0,0.43,0.823,0.163,0.061,0.06,4.1,8,324.35
1381,167,16,large,248,0.02,0.01,0.451,1.678,0.258,0.101,0.032,10.0,10,989.1
1382,176,13,small,12,0.0,0.0,0.475,1.221,0.129,0.096,0.013,42.1,29,150.36
1383,108,19,large,76,0.01,0.0,0.583,1.517,0.129,0.131,0.031,1.2,7,192.01
1384,175,12,micro,19,0.0,0.0,0.57,0.916,0.228,0.025,0.021,57.3,9,339.4
1385,135,4,micro,5,0.0,0.0,0.221,1.455,0.163,0.093,0.062,12.5,10,699.2
1386,141,1,small,45,0.0,0.0,0.153,1.239,0.189,0.107,0.074,90.4,1,548.48
1387,41,7,micro,6,0.0,0.0,0.141,1.121,0.129,0.068,0.015,3.9,12,176.16
1388,60,3,small,88,0.0,0.0,0.07,1.053,0.163,0.19,0.058,27.0,2,91.91
1389,141,12,medium,104,0.02,0.0,0.035,1.397,0.21,0.144,0.031,31.6,19,548.48
1390,65,1,small,69,0.0,0.0,0.299,0.753,0.163,0.114,0.063,30.9,8,576.08
1391,113,15,micro,25,0.0,0.0,0.053,1.57,0.339,0.163,0.04,7.1,1,1742.79
1392,113,13,micro,4,0.0,0.0,0.239,1.384,0.357,0.2,0.032,0.8,19,1742.79
1393,58,14,micro,3,0.0,0.0,0.393,1.105,0.21,0.095,0.018,54.0,17,206.7
1394,121,19,micro,11,0.0,0.0,0.249,0.822,0.129,0.041,0.028,84.3,10,59.78
1395,120,13,medium,7,0.0,0.0,0.21,1.461,0.163,0.071,0.031,38.9,8,327.35
1396,31,15,micro,12,0.0,0.0,0.413,0.978,0.31,0.151,0.038,23.9,2,946.03
1397,86,1,small,50,0.0,0.0,0.296,1.159,0.163,0.089,0.073,6.6,22,370.7
1398,82,18,micro,19,0.0,0.0,0.233,2.019,0.244,0.145,0.025,26.2,1,650.6
1399,120,4,medium,221,0.02,0.01,0.59,0.697,0.21,0.193,0.055,49.7,6,327.35
1400,156,9,medium,69,0.0,0.0,0.598,0.941,0.244,0.102,0.037,13.1,3,958.89
1401,3,19,large,376,0.03,0.01,0.332,2.082,0.258,0.21,0.035,19.5,12,680.64
1402,31,3,micro,9,0.0,0.0,0.443,0.702,0.318,0.129,0.07,87.4,1,946.03
1403,71,0,medium,35,0.0,0.0,0.097,0.845,0.163,0.18,0.066,76.7,7,690.93
1404,166,5,medium,57,0.0,0.0,0.422,0.65,0.21,0.053,0.032,27.9,3,337.67
1405,113,3,large,56,0.0,0.0,0.493,1.089,0.318,0.229,0.074,7.3,14,1742.79
1406,113,13,small,8,0.0,0.0,0.107,1.414,0.357,0.149,0.044,61.9,25,1742.79
1407,94,5,micro,3,0.0,0.0,0.511,0.756,0.163,0.087,0.018,141.1,11,100.27
1408,97,1,medium,13,0.0,0.0,0.074,0.531,0.129,0.024,0.068,2.9,20,192.68
1409,191,17,micro,289,0.02,0.01,0.449,0.574,0.244,0.061,0.015,12.9,7,349.46
1410,179,0,small,36,0.0,0.0,0.12,1.386,0.31,0.235,0.089,21.3,1,1808.04
1411,153,5,medium,173,0.01,0.0,0.385,0.705,0.129,0.136,0.017,65.1,12,187.21
1412,73,4,micro,4,0.0,0.0,0.129,1.503,0.163,0.114,0.064,54.6,10,709.56
1413,113,0,medium,137,0.0,0.0,0.164,0.709,0.282,0.099,0.07,39.8,3,1742.79
1414,141,3,small,5,0.0,0.0,0.319,1.135,0.189,0.13,0.062,57.8,1,548.48
1415,90,16,micro,7,0.0,0.0,0.061,1.433,0.163,0.093,0.024,61.7,13,163.54
1416,113,0,small,12,0.0,0.0,0.228,1.394,0.282,0.118,0.086,23.4,4,1742.79
1417,32,0,small,23,0.0,0.0,0.187,0.707,0.163,0.162,0.06,18.2,28,146.42
1418,20,12,micro,6,0.0,0.0,0.211,0.772,0.228,0.161,0.024,44.2,34,642.68
1419,40,1,medium,89,0.01,0.01,0.637,0.926,0.163,0.209,0.063,74.6,2,310.59
1420,156,7,medium,244,0.04,0.02,0.359,1.152,0.258,0.157,0.024,2.2,18,958.89
1421,47,0,medium,133,0.01,0.0,0.369,1.328,0.189,0.214,0.059,0.2,5,427.14
1422,179,7,micro,52,0.0,0.0,0.374,1.402,0.368,0.12,0.047,6.1,14,1808.04
1423,82,6,micro,1,0.0,0.0,0.187,0.934,0.258,0.083,0.022,75.8,14,650.6
1424,40,12,medium,28,0.0,0.0,0.203,1.454,0.189,0.065,0.021,66.8,3,310.59
1425,167,9,small,14,0.0,0.0,0.545,1.378,0.292,0.138,0.021,92.2,3,989.1
1426,106,13,small,8,0.0,0.0,0.51,1.374,0.292,0.166,0.036,57.2,35,978.66
1427,89,18,small,5,0.0,0.0,0.403,0.694,0.163,0.143,0.016,20.4,40,247.96
1428,73,15,large,50,0.0,0.0,0.047,0.839,0.244,0.134,0.037,10.8,20,709.56
1429,73,18,medium,34,0.0,0.0,0.217,0.938,0.27,0.167,0.024,10.8,8,709.56
1430,137,1,large,131,0.01,0.0,0.176,0.949,0.129,0.166,0.063,149.7,4,107.55
1431,117,19,micro,53,0.0,0.0,0.537,0.878,0.129,0.1,0.028,45.5,13,46.12
1432,108,6,micro,27,0.01,0.0,0.182,1.393,0.163,0.046,0.019,54.1,27,192.01
1433,106,5,large,86,0.0,0.0,0.053,1.448,0.228,0.173,0.04,2.0,2,978.66
1434,31,8,micro,9,0.0,0.0,0.346,0.725,0.258,0.123,0.033,1.4,7,946.03
1435,167,15,medium,180,0.01,0.01,0.526,1.158,0.27,0.177,0.026,137.8,4,989.1
1436,179,19,medium,522,0.06,0.03,0.489,2.061,0.318,0.132,0.039,25.3,4,1808.04
1437,165,11,small,23,0.0,0.0,0.268,0.613,0.129,0.202,0.016,47.5,18,224.25
1438,106,3,small,2,0.0,0.0,0.339,0.884,0.27,0.074,0.069,13.6,4,978.66
1439,191,4,large,410,0.1,0.03,0.345,1.335,0.244,0.065,0.067,118.3,31,349.46
1440,125,8,small,7,0.0,0.0,0.212,0.961,0.282,0.088,0.032,37.2,15,1326.71
1441,161,7,small,2,0.0,0.0,0.019,0.882,0.189,0.077,0.016,7.5,10,326.06
1442,156,4,small,4,0.0,0.0,0.175,1.045,0.282,0.151,0.077,38.7,2,958.89
1443,148,17,medium,108,0.0,0.0,0.103,0.806,0.163,0.118,0.029,55.3,6,250.12
1444,133,5,small,16,0.0,0.0,0.389,1.218,0.129,0.172,0.029,1.7,9,238.31
1445,54,11,medium,421,0.04,0.03,0.654,1.654,0.163,0.034,0.019,78.2,37,416.13
1446,71,9,medium,131,0.01,0.0,0.297,1.14,0.244,0.163,0.031,51.1,1,690.93
1447,179,18,large,54,0.0,0.0,0.246,1.291,0.301,0.101,0.044,104.8,2,1808.04
1448,45,12,medium,29,0.0,0.0,0.159,0.942,0.163,0.199,0.018,29.1,3,72.25
1449,34,6,small,11,0.0,0.0,0.134,1.35,0.189,0.076,0.03,33.6,9,337.83
1450,68,12,micro,7,0.0,0.0,0.369,1.396,0.129,0.142,0.032,47.1,8,213.07
1451,82,6,small,139,0.01,0.0,0.275,0.99,0.258,0.05,0.021,66.5,3,650.6
1452,119,1,small,3,0.0,0.0,0.29,1.538,0.163,0.02,0.055,1.9,2,314.8
1453,125,9,small,21,0.0,0.0,0.146,1.934,0.244,0.167,0.034,41.5,13,1326.71
1454,162,17,small,27,0.0,0.0,0.177,0.79,0.21,0.145,0.018,65.3,3,472.76
1455,12,18,micro,16,0.0,0.0,0.405,0.805,0.129,0.207,0.027,44.0,13,189.04
1456,53,10,micro,2,0.0,0.0,0.437,0.839,0.244,0.169,0.028,47.0,3,273.6
1457,113,13,small,23,0.0,0.0,0.529,1.7,0.357,0.243,0.045,16.2,10,1742.79
1458,64,12,medium,38,0.0,0.0,0.16,1.189,0.163,0.204,0.018,73.1,27,334.46
1459,177,16,small,27,0.0,0.0,0.214,1.15,0.189,0.146,0.037,2.1,15,634.94
1460,133,2,micro,5,0.0,0.0,0.579,1.372,0.189,0.18,0.057,15.2,16,238.31
1461,113,8,medium,33,0.0,0.0,0.611,0.699,0.333,0.165,0.043,25.1,16,1742.79
1462,0,5,medium,24,0.0,0.0,0.637,1.104,0.189,0.042,0.022,93.0,15,243.89
1463,175,0,medium,7,0.0,0.0,0.171,0.917,0.189,0.218,0.064,103.3,3,339.4
1464,106,16,medium,393,0.02,0.01,0.675,1.335,0.27,0.177,0.031,32.3,1,978.66
1465,113,2,micro,1,0.0,0.0,0.262,1.18,0.387,0.167,0.082,56.7,14,1742.79
1466,145,6,small,13,0.0,0.0,0.168,1.444,0.189,0.113,0.025,30.6,7,324.35
1467,179,17,small,18,0.0,0.0,0.366,1.547,0.292,0.286,0.049,12.8,3,1808.04
1468,36,14,micro,18,0.0,0.0,0.137,1.064,0.189,0.165,0.017,40.8,7,182.89
1469,12,11,small,7,0.0,0.0,0.066,1.766,0.189,0.176,0.028,28.3,17,189.04
1470,31,6,small,21,0.0,0.0,0.656,1.033,0.282,0.082,0.037,21.6,13,946.03
1471,156,10,medium,79,0.0,0.0,0.201,0.69,0.244,0.174,0.027,6.9,14,958.89
1472,31,1,small,125,0.01,0.0,0.162,0.936,0.258,0.221,0.067,58.0,3,946.03
1473,113,14,medium,219,0.01,0.0,0.27,0.916,0.326,0.214,0.045,63.3,3,1742.79
1474,148,4,micro,2,0.0,0.0,0.112,1.131,0.189,0.125,0.07,4.4,24,250.12
1475,149,9,small,6,0.0,0.0,0.004,1.093,0.21,0.116,0.028,166.0,11,199.73
1476,92,1,micro,7,0.0,0.0,0.02,1.38,0.129,0.182,0.056,3.8,14,73.55
1477,145,14,small,33,0.0,0.0,0.127,1.109,0.189,0.142,0.024,122.6,7,324.35
1478,183,17,micro,6,0.0,0.0,0.358,1.128,0.189,0.065,0.032,7.5,6,240.44
1479,3,9,small,26,0.0,0.0,0.449,1.011,0.228,0.115,0.03,174.2,14,680.64
1480,138,1,small,17,0.0,0.0,0.223,1.571,0.163,0.103,0.058,48.0,12,334.79
1481,113,18,medium,9,0.0,0.0,0.162,1.645,0.301,0.24,0.037,15.5,12,1742.79
1482,54,8,small,7,0.0,0.0,0.344,0.813,0.163,0.206,0.021,104.7,4,416.13
1483,71,1,micro,164,0.02,0.01,0.381,1.799,0.244,0.183,0.06,12.7,2,690.93
1484,167,3,small,65,0.0,0.0,0.078,1.159,0.244,0.226,0.064,90.4,4,989.1
1485,124,2,medium,37,0.0,0.0,0.097,0.928,0.189,0.054,0.065,26.9,2,266.9
1486,3,3,large,34,0.0,0.0,0.438,1.08,0.258,0.144,0.074,42.2,15,680.64
1487,186,3,small,5,0.0,0.0,0.555,0.531,0.163,0.03,0.06,83.0,12,238.23
1488,138,18,micro,36,0.0,0.0,0.43,1.352,0.228,0.213,0.028,18.0,3,334.79
1489,106,4,medium,37,0.0,0.0,0.041,1.14,0.258,0.079,0.077,31.1,5,978.66
1490,149,8,micro,2,0.0,0.0,0.31,1.032,0.163,0.122,0.02,39.0,11,199.73
1491,53,14,large,500,0.03,0.0,0.143,1.46,0.21,0.135,0.024,45.3,16,273.6
1492,65,13,micro,17,0.0,0.0,0.714,0.882,0.129,0.133,0.018,20.4,1,576.08
1493,34,19,micro,8,0.0,0.0,0.242,0.794,0.21,0.209,0.033,6.3,18,337.83
1494,91,19,small,50,0.0,0.0,0.304,1.96,0.244,0.07,0.024,19.8,21,390.98
1495,179,11,small,36,0.0,0.0,0.407,0.82,0.357,0.246,0.031,5.9,27,1808.04
1496,89,15,small,13,0.0,0.0,0.416,0.839,0.163,0.131,0.027,24.4,4,247.96
1497,69,7,micro,7,0.0,0.0,0.356,1.335,0.129,0.17,0.027,16.0,13,77.86
1498,145,8,medium,36,0.01,0.0,0.096,1.123,0.129,0.045,0.032,88.1,6,324.35
1499,177,2,medium,26,0.0,0.0,0.118,1.184,0.301,0.042,0.072,73.9,1,634.94
1500,60,13,medium,25,0.0,0.0,0.37,1.199,0.129,0.195,0.017,13.0,6,91.91
1501,166,5,large,313,0.02,0.01,0.419,1.141,0.21,0.142,0.014,26.4,42,337.67
1502,71,1,large,52,0.0,0.0,0.336,0.873,0.244,0.168,0.065,85.5,6,690.93
1503,61,1,medium,591,0.03,0.01,0.289,1.01,0.129,0.148,0.065,62.5,13,123.27
1504,111,14,large,156,0.01,0.0,0.298,1.021,0.163,0.177,0.012,36.3,3,144.53
1505,9,4,large,256,0.01,0.0,0.238,0.865,0.163,0.093,0.059,44.3,10,255.33
1506,175,15,small,6,0.0,0.0,0.366,1.187,0.163,0.074,0.018,39.6,1,339.4
1507,177,18,small,23,0.0,0.0,0.314,1.083,0.258,0.173,0.019,69.0,3,634.94
1508,141,6,micro,4,0.0,0.0,0.469,1.735,0.189,0.09,0.03,72.3,1,548.48
1509,71,15,large,51,0.01,0.0,0.414,1.505,0.228,0.123,0.031,26.6,13,690.93
1510,40,8,medium,12,0.0,0.0,0.131,1.483,0.189,0.178,0.027,77.0,11,310.59
1511,145,15,small,2,0.0,0.0,0.532,0.962,0.189,0.176,0.023,10.7,12,324.35
1512,22,6,medium,202,0.01,0.0,0.433,0.679,0.129,0.149,0.018,10.7,2,158.78
1513,96,18,large,206,0.01,0.0,0.403,1.049,0.163,0.086,0.02,0.3,12,199.56
1514,20,19,medium,69,0.0,0.0,0.4,0.888,0.228,0.056,0.032,38.2,12,642.68
1515,102,7,medium,44,0.0,0.0,0.323,1.147,0.163,0.202,0.027,29.1,7,105.35
1516,31,3,small,28,0.0,0.0,0.188,1.376,0.318,0.143,0.075,12.2,3,946.03
1517,4,13,small,5,0.0,0.0,0.143,0.792,0.163,0.162,0.02,11.8,2,117.43
1518,106,11,medium,38,0.0,0.0,0.455,1.041,0.27,0.058,0.025,26.8,2,978.66
1519,122,19,micro,9,0.0,0.0,0.448,0.9,0.228,0.139,0.033,30.1,2,603.53
1520,106,16,small,70,0.01,0.0,0.086,1.267,0.27,0.208,0.026,14.4,2,978.66
1521,42,16,medium,142,0.01,0.0,0.178,0.681,0.189,0.061,0.012,62.0,4,132.2
1522,17,14,small,12,0.0,0.0,0.21,0.813,0.189,0.048,0.028,191.2,8,203.21
1523,31,7,medium,139,0.01,0.0,0.437,0.791,0.258,0.086,0.026,129.1,1,946.03
1524,153,18,small,9,0.0,0.0,0.36,1.056,0.163,0.018,0.028,26.6,1,187.21
1525,3,9,medium,67,0.0,0.0,0.351,1.261,0.228,0.153,0.018,10.3,4,680.64
1526,176,7,micro,9,0.0,0.0,0.306,1.183,0.129,0.046,0.022,185.4,14,150.36
1527,168,3,medium,42,0.0,0.0,0.096,1.092,0.129,0.026,0.067,41.5,5,116.12
1528,177,6,micro,6,0.0,0.0,0.294,1.428,0.21,0.145,0.02,14.6,14,634.94
1529,177,0,micro,29,0.0,0.0,0.531,1.383,0.258,0.101,0.076,92.5,15,634.94
1530,138,13,small,1,0.0,0.0,0.203,0.77,0.163,0.099,0.016,56.2,19,334.79
1531,172,12,small,3,0.0,0.0,0.329,1.771,0.163,0.053,0.017,63.5,2,137.4
1532,154,8,micro,2,0.0,0.0,0.333,1.084,0.129,0.058,0.018,91.3,5,198.95
1533,71,19,small,5,0.0,0.0,0.241,1.022,0.258,0.06,0.032,50.5,21,690.93
1534,156,13,medium,79,0.01,0.0,0.21,1.134,0.282,0.173,0.029,66.1,4,958.89
1535,125,4,small,36,0.0,0.0,0.22,1.179,0.228,0.176,0.076,5.0,6,1326.71
1536,3,7,micro,19,0.0,0.0,0.377,0.94,0.21,0.169,0.021,8.2,11,680.64
